model,scope,k,aic,rmse_to_llm,r2_to_llm,r2_to_truth,rmse_vs_truth,bias_vs_truth,aic_weight,base,LLM_model,w_img,rebased_RMSE
Combo_NonOracle,overall,0.0,-689.6787297707574,0.1003662685005512,0.8627288314732793,0.6663588103008595,0.121613968269544,-0.0993963200627785,2.0982627619833892e-08,base_1,mistralai_mistral-small-3.2-24b-instruct,0.08269177745790236,0.7888933931410894
Combo_Oracle,overall,0.0,-552.4590735296409,0.1585745823684687,0.6573340690963412,0.8975122242514766,0.0674030677336701,-1.924386576016938e-16,3.349578159694733e-38,base_1,mistralai_mistral-small-3.2-24b-instruct,0.29943219930495485,0.4372346003436029
LLM(Combined),overall,,,0.0,1.0,0.463903436534733,0.1541576711465677,-0.1144606666666666,,base_1,mistralai_mistral-small-3.2-24b-instruct,,1.0
EmpiricalLinear,overall,2.0,-852.4464892310704,0.0575660882153266,0.9300988308214246,0.9311968692039774,0.0552265265784122,0.0022292149107542,0.9751052800339634,base_1,anthropic_claude-3.7-sonnet,0.16214781496015176,1.11978323273666
Combo_Oracle,overall,0.0,-844.9973093125199,0.0598054970792483,0.9245545226031932,0.9319829691719956,0.0549101289988608,-1.805962786723588e-16,0.0235224547313794,base_1,anthropic_claude-3.7-sonnet,0.09985979721094934,1.1133678970925276
Combo_NonOracle,overall,0.0,-839.3143240023713,0.060949208238984,0.9216413150766272,0.9306275672117988,0.0554545380167196,0.000207907225765,0.0013722652346573,base_1,anthropic_claude-3.7-sonnet,0.023067010947136674,1.1244064346888285
Equal,overall,0.0,-775.625008383979,0.0753646689990298,0.8801917859543763,0.8572348404680544,0.0795526675018925,0.0071393333333333,2.0299198774969516e-17,base_1,anthropic_claude-3.7-sonnet,0.5,1.6130245501066052
LLM(Combined),overall,,,0.0,1.0,0.9451293278473032,0.0493189440276249,-0.0136273333333333,,base_1,anthropic_claude-3.7-sonnet,,1.0
EmpiricalLinear,overall,2.0,-664.7419011298892,0.1076209798248021,-1.0269191220597618,0.2843573035632284,0.1781114137663899,0.0046593779541358,0.6956013516142489,base_1,gemma-3-4b-it,0.677052863164214,0.860606795235468
Combo_NonOracle,overall,0.0,-661.4330230536505,0.1102751421928504,-1.1281282131475463,0.266366414216325,0.1803363319090793,-0.0070669270521738,0.1329984783860693,base_1,gemma-3-4b-it,0.5129721028147307,0.8713572554780249
Combo_Oracle,overall,0.0,-660.8065384805543,0.1105056683955427,-1.137035063516144,0.2901034170365185,0.1773949171937108,-4.1448326252672507e-17,0.0972315649372633,base_1,gemma-3-4b-it,0.7382380914008901,0.8571447946473457
Equal,overall,0.0,-660.2650295752898,0.1107053145366863,-1.1447638292262354,0.2638310880151387,0.1806476706372563,-0.0079939999999999,0.0741686050624185,base_1,gemma-3-4b-it,0.5,0.8728615960445455
LLM(Combined),overall,,,0.0,1.0,0.0337562414306429,0.206960268908471,-0.0191939999999999,,base_1,gemma-3-4b-it,,1.0
Combo_NonOracle,overall,0.0,-622.1444956738184,0.1257053018581143,0.7020075590536965,0.848235517827053,0.0820216877362466,-0.028963182971434,0.8807187357514188,base_8,google_gemini-2.5-flash-lite,4.2268774346558116e-05,0.6420973295594594
EmpiricalLinear,overall,2.0,-618.1459799366831,0.1257046799272812,0.7020105076998686,0.8481592516634341,0.0820422943158427,-0.0289302476986774,0.1192808087527969,base_8,google_gemini-2.5-flash-lite,0.00011212645472952068,0.6422586457929482
Combo_Oracle,overall,0.0,-593.1947708421812,0.1384403263562982,0.6385707588000102,0.8761269140754757,0.0741023716165737,2.220446049250313e-16,4.554957842463821e-07,base_8,google_gemini-2.5-flash-lite,-0.002014055107242195,0.5801018760066056
Equal,overall,0.0,312.3119852967769,2.832160791811112,-150.26340399668786,-180.31218243886764,2.835026494676412,0.2067481111111111,1.071989676853034e-203,base_8,google_gemini-2.5-flash-lite,0.5,22.193678180772103
LLM(Combined),overall,,,0.0,1.0,0.6318977966813383,0.1277402723237011,-0.0775473333333333,,base_8,google_gemini-2.5-flash-lite,,1.0
EmpiricalLinear,overall,2.0,-715.2083611666561,0.0766426713608474,0.7668705753293492,0.6384972870405903,0.1277157131382299,-0.0671663435003292,0.9986920069781108,base_8,meta-llama_llama-4-maverick,0.28990476374916574,0.9181558843100444
Equal,overall,0.0,-701.9324554286948,0.0815204290785006,0.7362522650838028,0.6068061184933592,0.1331962285207162,-0.0629419285714285,0.0013079925545909,base_8,meta-llama_llama-4-maverick,0.5,0.9575556364927321
Combo_NonOracle,overall,0.0,-672.2428721652884,0.0906392985951539,0.6739464770664868,0.5611832947165425,0.1407116735911224,-0.0598069806901203,4.67298278632076e-10,base_8,meta-llama_llama-4-maverick,0.6559121504025391,1.0115846196542164
Combo_Oracle,overall,0.0,-591.8041281173266,0.1208039649142946,0.4208138049891134,0.7789966110571831,0.0998591853976394,-2.8231385483325407e-16,1.5942001498091854e-27,base_8,meta-llama_llama-4-maverick,0.2481670387903629,0.7178936437994587
LLM(Combined),overall,,,0.0,1.0,0.5711763618065788,0.1391002500999086,-0.0948169285714285,,base_8,meta-llama_llama-4-maverick,,1.0
Equal,overall,0.0,-732.7471071092215,0.0827164240203908,0.853957619249879,0.7836012025888187,0.0985592045974618,-0.0859318367346938,0.4302116380226301,base_8,openai_gpt-4o-2024-08-06,0.5,1.3217759203114001
EmpiricalLinear,overall,2.0,-732.4653534467049,0.0816768888397771,0.8576053161281809,0.776377230310666,0.1001907850478621,-0.0868198744264634,0.3736802322802556,base_8,openai_gpt-4o-2024-08-06,0.39211442918171696,1.3436570196993054
Combo_NonOracle,overall,0.0,-731.1050083832616,0.0831797184694765,0.8523170718346379,0.7841399391578872,0.0984364438963472,-0.0857506276140454,0.1892800957461816,base_8,openai_gpt-4o-2024-08-06,0.5220146617647354,1.3201295785074405
Combo_Oracle,overall,0.0,-724.4606261255731,0.0850809783438003,0.8454886621727736,0.9442832581351456,0.0500106644451079,-5.437827059388522e-17,0.0068280339509326,base_8,openai_gpt-4o-2024-08-06,0.5576553628354446,0.6706922229364203
LLM(Combined),overall,,,0.0,1.0,0.8761376910901263,0.0745657437716387,-0.0442651700680272,,base_8,openai_gpt-4o-2024-08-06,,1.0
Combo_NonOracle,overall,0.0,-625.59885966155,0.1225391102684769,0.7698526857200911,0.8540097448295048,0.0806145218263157,-0.0248752286736419,0.8666584651044522,base_8,qwen_qwen2.5-vl-32b-instruct,0.3257214496889164,0.6465788568344042
EmpiricalLinear,overall,2.0,-621.7625806663519,0.1224718058517515,0.7701054324032417,0.8539054414229748,0.0806433143916798,-0.0245728292814803,0.1272947768345398,base_8,qwen_qwen2.5-vl-32b-instruct,0.3451177085920919,0.6468097912067317
Equal,overall,0.0,-615.6673947976716,0.1266917929570994,0.7539896206875579,0.826493766435761,0.08788381265156,-0.0221581208053691,0.0060430722906479,base_8,qwen_qwen2.5-vl-32b-instruct,0.5,0.7048831132549759
Combo_Oracle,overall,0.0,-600.8630182731341,0.1331446892089121,0.7282909134797343,0.8620553869243257,0.0783616769021559,-7.153114789531211e-17,3.685770360073116e-06,base_8,qwen_qwen2.5-vl-32b-instruct,0.5183410033258659,0.6285096322990682
LLM(Combined),overall,,,0.0,1.0,0.6507946653934178,0.1246785615926225,-0.016174899328859,,base_8,qwen_qwen2.5-vl-32b-instruct,,1.0
Equal,overall,0.0,-872.0476708900734,0.0546489340380231,0.9413411188530524,0.9614945252264574,0.0413147253955854,-0.0112211860475296,0.5554877430565373,base_8,GPT-5 Mini,0.5,0.67594850023794
Combo_NonOracle,overall,0.0,-871.227598205945,0.0547985253979732,0.9410195436296718,0.9671319880536692,0.0381707195872379,-0.0115699374203267,0.3686361823838878,base_8,GPT-5 Mini,0.4423967725601516,0.6245095522467972
EmpiricalLinear,overall,2.0,-868.0661806248385,0.0546455623511239,0.9413483568086812,0.962278940292165,0.0408917382020669,-0.0112662460768487,0.0758760745595586,base_8,GPT-5 Mini,0.49255743971271293,0.6690280243944956
Combo_Oracle,overall,0.0,-809.7240207426535,0.067267365603122,0.9111250797373394,0.984264184762548,0.0264112072414855,3.0124051401495915e-16,1.6265439590739994e-14,base_8,GPT-5 Mini,0.13015179934540394,0.4321126608834522
LLM(Combined),overall,,,0.0,1.0,0.9157256784264818,0.0611211140804991,-0.0292438290666666,,base_8,GPT-5 Mini,,1.0
Combo_NonOracle,overall,0.0,-436.3403864818947,0.2335245764501149,0.0740520737879125,0.0176073449739967,0.2086825728792034,-0.1203520895951671,0.8727520846127578,base_8,microsoft_phi-4-multimodal-instruct,0.06140167048584441,0.899927713545374
EmpiricalLinear,overall,2.0,-432.48935785676423,0.2334086436462117,0.07497121553052,0.0390959366248734,0.2063876205755064,-0.1179591444572581,0.1272479088597794,base_8,microsoft_phi-4-multimodal-instruct,0.08397662461706147,0.8900309063953241
Combo_Oracle,overall,0.0,-398.81820495324206,0.2646375787214992,-0.1891165016012281,0.3551093265194797,0.1690778346497289,-6.513308411134252e-17,6.209443809065982e-09,base_8,microsoft_phi-4-multimodal-instruct,0.11404107426600053,0.7291352940890298
Equal,overall,0.0,-392.8747745745575,0.2699327076637188,-0.237178600479452,-0.002124509521592,0.2107679013512256,-0.0738606666666666,3.18019091714685e-10,base_8,microsoft_phi-4-multimodal-instruct,0.5,0.9089205338749583
LLM(Combined),overall,,,0.0,1.0,-0.213025286694775,0.2318881502793965,-0.141194,,base_8,microsoft_phi-4-multimodal-instruct,,1.0
Combo_NonOracle,overall,0.0,-683.3952230967717,0.1024906117750721,0.8101361845101607,0.545576826526759,0.141929889394426,-0.104447672684697,0.8229025145814899,base_8,mistralai_mistral-small-3.2-24b-instruct,0.1427826893400392,1.047060121767194
EmpiricalLinear,overall,2.0,-680.3229483041155,0.1021741575845804,0.8113068369499651,0.5316253097841512,0.1440921556733684,-0.1081232554130834,0.1770974854185091,base_8,mistralai_mistral-small-3.2-24b-instruct,0.1760258252615324,1.063011820193667
Equal,overall,0.0,-614.8351766677147,0.1288056514029308,0.7001225081322139,0.2426548573818765,0.1832274558392746,-0.143944,1.065917194224802e-15,base_8,mistralai_mistral-small-3.2-24b-instruct,0.5,1.3517248765621779
Combo_Oracle,overall,0.0,-566.514765855131,0.1513163572183783,0.5861473043450027,0.7800812516812354,0.0987358244038533,2.1908401019269754e-16,3.428305995805209e-26,base_8,mistralai_mistral-small-3.2-24b-instruct,0.2519046695914547,0.7284043182460413
LLM(Combined),overall,,,0.0,1.0,0.5855069704927309,0.1355508498928231,-0.1029606666666666,,base_8,mistralai_mistral-small-3.2-24b-instruct,,1.0
EmpiricalLinear,overall,2.0,-758.737890352813,0.07867265563334,0.8259270935071652,0.9076942697412844,0.0639672912347586,-0.00060056647,0.9807694117805528,base_8,anthropic_claude-3.7-sonnet,0.33470548394216104,0.6888763667856423
Equal,overall,0.0,-749.55424358131,0.0822070556582584,0.8099351760265202,0.8598487541667525,0.0788210308652878,0.0066393333333333,0.0099394729083554,base_8,anthropic_claude-3.7-sonnet,0.5,0.8488392164286922
Combo_Oracle,overall,0.0,-749.4191860390964,0.0822440729330416,0.8097639677082318,0.933924278548568,0.0541208471594823,2.975397705995419e-16,0.0092904335558508,base_8,anthropic_claude-3.7-sonnet,0.047466785798645515,0.5828380698779158
Combo_NonOracle,overall,0.0,-730.3795359005088,0.0876329287178127,0.7840176746319358,0.9307680571280852,0.0553983575464289,-0.0123208536674199,6.817552411587526e-07,base_8,anthropic_claude-3.7-sonnet,0.06711901824764126,0.596595831022763
LLM(Combined),overall,,,0.0,1.0,0.8054881380764941,0.0928574332332456,0.015706,,base_8,anthropic_claude-3.7-sonnet,,1.0
Equal,overall,0.0,-590.4790396250833,0.1396992382566257,-0.3903963719070411,0.1757614435601366,0.1911481469940508,-0.0399539999999999,0.740558846751683,base_8,gemma-3-4b-it,0.5,0.7769474359862379
Combo_Oracle,overall,0.0,-587.329462317246,0.1411736092929595,-0.4198994343017401,0.2416147122472698,0.1833532358461106,-2.0132044179869502e-16,0.1533336775300813,base_8,gemma-3-4b-it,0.14618372633599044,0.7452639678209871
EmpiricalLinear,overall,2.0,-586.5263481590715,0.139677210106332,-0.3899579236250206,0.1797858973077799,0.1906809229229583,-0.0403255983283287,0.1026227216183239,base_8,gemma-3-4b-it,0.48472046347332504,0.7750483407045156
Combo_NonOracle,overall,0.0,-579.7610243904118,0.1447804607088266,-0.4933804387080676,0.206716489712407,0.1875244250601762,-0.0460328545043742,0.0034847540999116,base_8,gemma-3-4b-it,0.2500471009714533,0.7622183292199631
LLM(Combined),overall,,,0.0,1.0,-0.3654306603742938,0.2460245547389085,-0.0352835555999999,,base_8,gemma-3-4b-it,,1.0
Combo_NonOracle,overall,0.0,-711.8557797392949,0.09321444321413,0.8140199926234267,0.7699208343979729,0.1009909077958513,-0.0622148847506909,0.4718349518425769,base,google_gemini-2.5-flash-lite,0.4960846572502987,0.7546124894486532
Equal,overall,0.0,-711.7057836907807,0.0932610608610908,0.8138339244992382,0.7685595862533422,0.1012892202187024,-0.0622693703703703,0.4377426680601994,base,google_gemini-2.5-flash-lite,0.5,0.7568415047625484
EmpiricalLinear,overall,2.0,-708.5515048554375,0.092998521583275,0.8148806016711482,0.7821600925246286,0.0982680529388543,-0.0616849559671766,0.0904223800972235,base,google_gemini-2.5-flash-lite,0.4580039153481759,0.7342670907698003
Combo_Oracle,overall,0.0,-631.5117238105374,0.1218409127060168,0.6822495836784268,0.8895641079466161,0.0699678857705422,2.871776890363738e-16,1.6877186009291725e-18,base,google_gemini-2.5-flash-lite,0.23298413044757366,0.5228058804016099
LLM(Combined),overall,,,0.0,1.0,0.5959553914864955,0.1338314819963275,-0.0686273333333333,,base,google_gemini-2.5-flash-lite,,1.0
EmpiricalLinear,overall,2.0,-755.9345368832077,0.0637117673100024,0.8325042835625369,0.4849158852559941,0.1522172829972328,-0.0990210646192268,0.9851876671027688,base,meta-llama_llama-4-maverick,0.0701208537029573,1.0916134046144075
Combo_NonOracle,overall,0.0,-747.5397928624681,0.0666381854601336,0.8167640323184737,0.5251045726655823,0.1461584341044462,-0.0883071462482425,0.0148123328972312,base,meta-llama_llama-4-maverick,0.2134317627908192,1.0481628808784185
Equal,overall,0.0,-675.3709278427821,0.0865531921891099,0.690877526357951,0.5546026877156305,0.1415463528249758,-0.0668833152173912,3.157574036214449e-18,base,meta-llama_llama-4-maverick,0.5,1.0150877290381863
Combo_Oracle,overall,0.0,-578.5284642124313,0.1229327742309327,0.3764091051727029,0.7692072832059571,0.1018910264387773,-1.4159366111161416e-16,2.953110909786684e-39,base,meta-llama_llama-4-maverick,0.1330032575061622,0.7307029010136273
LLM(Combined),overall,,,0.0,1.0,0.5677445911189463,0.1394424824336055,-0.1009526086956521,,base,meta-llama_llama-4-maverick,,1.0
Equal,overall,0.0,-778.4432129176973,0.0746600071434946,0.8876262280082101,0.7164710113988714,0.1121094865447761,-0.0945806666666666,0.5752640932403165,base,openai_gpt-4o-2024-08-06,0.5,1.1891962866033363
EmpiricalLinear,overall,2.0,-777.8364896074156,0.0738202915352303,0.8901397920958096,0.7150170014206437,0.11239658216039,-0.0962535351973158,0.4247359037386908,base,openai_gpt-4o-2024-08-06,0.5907851952233661,1.1922416403063147
Combo_NonOracle,overall,0.0,-740.3137043502795,0.0847785812316118,0.8551023996026678,0.6917404141777403,0.1168966120605578,-0.0900078172088147,3.0209927489968855e-09,base,openai_gpt-4o-2024-08-06,0.25183523202685126,1.2399755030846997
Combo_Oracle,overall,0.0,-698.6491230230974,0.0974096097831,0.8087098922714949,0.9216791792802688,0.0589226463922116,-2.6201263381153693e-16,2.7089488341222472e-18,base,openai_gpt-4o-2024-08-06,0.6657127029118196,0.6250192953874031
LLM(Combined),overall,,,0.0,1.0,0.7995110783850985,0.0942733237630525,-0.0661939999999999,,base,openai_gpt-4o-2024-08-06,,1.0
Equal,overall,0.0,-719.9543867249218,0.090731747475732,0.8783517617450863,0.7748506596643908,0.0999031009195076,-0.0355273333333333,0.8624946215554271,base,qwen_qwen2.5-vl-32b-instruct,0.5,0.7834114788157532
EmpiricalLinear,overall,2.0,-716.2820549175708,0.0906327018833459,0.8786172067690454,0.7802213347645081,0.0987043731927584,-0.0356084054290391,0.137505375286162,base,qwen_qwen2.5-vl-32b-instruct,0.4803857832969888,0.7740113996143412
Combo_NonOracle,overall,0.0,-681.1038457752974,0.1032764244889326,0.8423878618143004,0.7829233604799337,0.0980957459621221,-0.0365555455585458,3.1584108203915732e-09,base,qwen_qwen2.5-vl-32b-instruct,0.2512389777711755,0.7692387193430402
Combo_Oracle,overall,0.0,-644.576181617592,0.1166488344879354,0.7989296283545674,0.8618891235585828,0.0782451756511131,-1.9984014443252816e-16,3.6947676171549947e-17,base,qwen_qwen2.5-vl-32b-instruct,0.8001703435693156,0.6135762374025316
LLM(Combined),overall,,,0.0,1.0,0.6331480621869138,0.1275231517803728,-0.0378273333333333,,base,qwen_qwen2.5-vl-32b-instruct,,1.0
Equal,overall,0.0,-853.3829716126224,0.0581569490200156,0.9373087667911632,0.9596699697971596,0.0422822318030984,-0.0187954198170177,0.8327624074881257,base,GPT-5 Mini,0.5,0.6059185931438582
EmpiricalLinear,overall,2.0,-850.1710092100363,0.0580043832790006,0.9376372568194,0.9664274612993428,0.0385776457510116,-0.0179954024257353,0.1671292015189877,base,GPT-5 Mini,0.44173425888369056,0.5528306298756491
Combo_NonOracle,overall,0.0,-835.4894542784672,0.0617312589869433,0.9293659917181182,0.9882628100454126,0.022810021562413,-0.0139810459953324,0.0001083909922559,base,GPT-5 Mini,0.14936629904782847,0.3268752756250101
Combo_Oracle,overall,0.0,-797.5643879715769,0.0700498631358811,0.909046761876761,0.9952034394394936,0.0145817146503145,3.256654205567126e-17,6.304776279738545e-13,base,GPT-5 Mini,0.022799054866946736,0.20896087197308974
LLM(Combined),overall,,,0.0,1.0,0.8901500184204894,0.0697820338928924,-0.036419470088376,,base,GPT-5 Mini,,1.0
EmpiricalLinear,overall,2.0,-524.2114918657512,0.1719236195979654,0.2619604959832152,0.1684359021060336,0.1919956966209012,-0.101507388518172,0.5370613007848416,base,microsoft_phi-4-multimodal-instruct,0.14929566064813854,0.8712055691485228
Combo_NonOracle,overall,0.0,-523.9144566725512,0.1744038796145738,0.240512204384129,0.1131005183832096,0.1982808763549174,-0.1086662461286247,0.4629386989087418,base,microsoft_phi-4-multimodal-instruct,0.05021112624740858,0.8997253937266025
Equal,overall,0.0,-481.6407211414949,0.2007953456465894,-0.0067364661007891,0.052952683364314,0.2048941071789685,-0.0761689999999999,3.061247556209351e-10,base,microsoft_phi-4-multimodal-instruct,0.5,0.9297337930052287
Combo_Oracle,overall,0.0,-467.72905926174735,0.2103259383309325,-0.1045723981030708,0.3647867781125732,0.1678044191488301,0.0,2.9175577230618253e-13,base,microsoft_phi-4-multimodal-instruct,0.13808425430146526,0.7614344855804382
LLM(Combined),overall,,,0.0,1.0,-0.0956061080956565,0.2203793265561298,-0.1205273333333333,,base,microsoft_phi-4-multimodal-instruct,,1.0
EmpiricalLinear,overall,2.0,-699.2756394737405,0.0959189100316846,0.8510822251865722,0.615754351009733,0.1305112978353856,-0.1020029518618046,0.7461206749627745,base,mistralai_mistral-small-3.2-24b-instruct,0.2744951184559452,0.8497446234353658
Combo_NonOracle,overall,0.0,-697.1195827910185,0.0979075177121158,0.8448434379894953,0.6295370570386258,0.1281492342469261,-0.0992244033455449,0.2538793130034262,base,mistralai_mistral-small-3.2-24b-instruct,0.1908650732488337,0.834365488695341
Equal,overall,0.0,-663.3902822453978,0.109558027250558,0.8057207245071791,0.4919227772672393,0.1500750483965422,-0.1094951904761904,1.2033799236058129e-08,base,mistralai_mistral-small-3.2-24b-instruct,0.5,0.9771220392552714
Combo_Oracle,overall,0.0,-540.7288384057327,0.1648977883835758,0.5598834196065483,0.8348851457141275,0.0855532873908066,-1.0658141036401501e-16,2.7848939442972097e-35,base,mistralai_mistral-small-3.2-24b-instruct,0.29495599431883396,0.557027990551848
LLM(Combined),overall,,,0.0,1.0,0.467852400097999,0.1535888480326615,-0.1221273333333333,,base,mistralai_mistral-small-3.2-24b-instruct,,1.0
EmpiricalLinear,overall,2.0,-827.3986195144131,0.0625787990324242,0.9110975278521124,0.9288108694218824,0.0561759562235671,0.0075758906477408,0.9314361515490346,base,anthropic_claude-3.7-sonnet,0.20714117134235568,1.0425573665279118
Combo_Oracle,overall,0.0,-822.1795535942739,0.0645317123219709,0.90546213994175,0.9296459435061256,0.0558455022017751,2.338869838543663e-16,0.0685247287607677,base,anthropic_claude-3.7-sonnet,0.15144254370714783,1.0364245421333091
Combo_NonOracle,overall,0.0,-807.2429055201118,0.0678259994264688,0.8955636240235744,0.9276516235926532,0.0566314946475254,-0.0024273914145522,3.9119690196773896e-05,base,anthropic_claude-3.7-sonnet,0.05292818990926618,1.0510116051659537
Equal,overall,0.0,-758.0979788929166,0.0798988944437489,0.8550757940896542,0.8460300436137868,0.0826155165409824,0.0265726666666666,8.331250310154565e-16,base,anthropic_claude-3.7-sonnet,0.5,1.5332434220883924
LLM(Combined),overall,,,0.0,1.0,0.9345041524596052,0.0538828442703859,-0.0046606666666666,,base,anthropic_claude-3.7-sonnet,,1.0
Equal,overall,0.0,-590.9271758044675,0.1394907130985189,-0.0906778231216876,0.1186131102132908,0.1976637008284151,-0.0356428888888888,0.7932265173935636,base,gemma-3-4b-it,0.5,0.9126724006759654
EmpiricalLinear,overall,2.0,-588.231935586965,0.1388853575503854,-0.0812318148570445,0.1483912459386924,0.1942959230174069,-0.0377662497335039,0.2061262238420617,base,gemma-3-4b-it,0.43157316097989057,0.8971223636846806
Combo_NonOracle,overall,0.0,-576.7015130278323,0.1462645403255353,-0.1991789459338666,0.1927155718606066,0.1891720267787887,-0.0452694032714018,0.0006461506737311,base,gemma-3-4b-it,0.18977861127679344,0.8734638029003023
Combo_Oracle,overall,0.0,-563.9647243785718,0.1526080491778771,-0.3054516008785275,0.2272730201163045,0.1850787966683208,1.1842378929335005e-17,1.1080906433157837e-06,base,gemma-3-4b-it,0.057688846588760764,0.8545641357596837
LLM(Combined),overall,,,0.0,1.0,-0.0581244533203857,0.2165768359841019,-0.0358522222444444,,base,gemma-3-4b-it,,1.0
